names,scores,logfoldchanges,pvals,pvals_adj
TRAV23DV6,0.0,0.0,1.0,1.0
TRDV1,0.0,0.0,1.0,1.0
TRAV24,0.0,0.0,1.0,1.0
TRAV25,0.0,0.0,1.0,1.0
TRAV26-1,0.0,0.0,1.0,1.0
TRAV8-7,0.0,0.0,1.0,1.0
TRAV12-3,0.0,0.0,1.0,1.0
TRAV15,0.0,0.0,1.0,1.0
TRAV9-2,0.0,0.0,1.0,1.0
TRAV14DV4,0.0,0.0,1.0,1.0
TRAV13-2,0.0,0.0,1.0,1.0
TRAV8-5,0.0,0.0,1.0,1.0
TRAV12-2,0.0,0.0,1.0,1.0
TRAV13-1,0.0,0.0,1.0,1.0
TRAV8-3,0.0,0.0,1.0,1.0
TRAV8-2,0.0,0.0,1.0,1.0
TRAV12-1,0.0,0.0,1.0,1.0
TRAV11,0.0,0.0,1.0,1.0
TRAV10,0.0,0.0,1.0,1.0
TRAV9-1,0.0,0.0,1.0,1.0
TRAV8-1,0.0,0.0,1.0,1.0
TRAV7,0.0,0.0,1.0,1.0
TRAV6,0.0,0.0,1.0,1.0
TRAV27,0.0,0.0,1.0,1.0
TRAV29DV5,0.0,0.0,1.0,1.0
TRAV4,0.0,0.0,1.0,1.0
TRAJ60,0.0,0.0,1.0,1.0
TRDJ4,0.0,0.0,1.0,1.0
TRDJ2,0.0,0.0,1.0,1.0
TRDJ3,0.0,0.0,1.0,1.0
TRDV3,0.0,0.0,1.0,1.0
S1PR2,0.0,0.0,1.0,1.0
TRAJ61,0.0,0.0,1.0,1.0
TRAJ59,0.0,0.0,1.0,1.0
TRAV30,0.0,0.0,1.0,1.0
TRAJ58,0.0,0.0,1.0,1.0
TRAJ57,0.0,0.0,1.0,1.0
PPAN-P2RY11,0.0,0.0,1.0,1.0
TRAJ56,0.0,0.0,1.0,1.0
TRAJ55,0.0,0.0,1.0,1.0
TRAJ53,0.0,0.0,1.0,1.0
TRDJ1,0.0,0.0,1.0,1.0
TRDD3,0.0,0.0,1.0,1.0
TRDD2,0.0,0.0,1.0,1.0
TRDD1,0.0,0.0,1.0,1.0
TRDV2,0.0,0.0,1.0,1.0
AE000661.50,0.0,0.0,1.0,1.0
TRAV40,0.0,0.0,1.0,1.0
TRAV39,0.0,0.0,1.0,1.0
TRAV38-1,0.0,0.0,1.0,1.0
TRAV37,0.0,0.0,1.0,1.0
TRAV36DV7,0.0,0.0,1.0,1.0
TRAV35,0.0,0.0,1.0,1.0
TRAV34,0.0,0.0,1.0,1.0
TRAV26-2,0.0,0.0,1.0,1.0
TRAV33,0.0,0.0,1.0,1.0
TRAV32,0.0,0.0,1.0,1.0
TRAV31,0.0,0.0,1.0,1.0
TRAV5,0.0,0.0,1.0,1.0
TRAV3,0.0,0.0,1.0,1.0
OR4N2,0.0,0.0,1.0,1.0
KLHL33,0.0,0.0,1.0,1.0
OR11H4,0.0,0.0,1.0,1.0
CTC-510F12.7,0.0,0.0,1.0,1.0
CTD-2292M16.7,0.0,0.0,1.0,1.0
CTC-510F12.2,0.0,0.0,1.0,1.0
RP11-203M5.2,0.0,0.0,1.0,1.0
CTC-215O4.4,0.0,0.0,1.0,1.0
RP11-203M5.7,0.0,0.0,1.0,1.0
RP11-903H12.5,0.0,0.0,1.0,1.0
RNASE10,0.0,0.0,1.0,1.0
RNASE9,0.0,0.0,1.0,1.0
RP11-14J7.7,0.0,0.0,1.0,1.0
RNASE11,0.0,0.0,1.0,1.0
RP11-14J7.6,0.0,0.0,1.0,1.0
RNASE12,0.0,0.0,1.0,1.0
OR11H6,0.0,0.0,1.0,1.0
OR11G2,0.0,0.0,1.0,1.0
OR4N5,0.0,0.0,1.0,1.0
OR4K17,0.0,0.0,1.0,1.0
OR4L1,0.0,0.0,1.0,1.0
OR4K13,0.0,0.0,1.0,1.0
OR4K14,0.0,0.0,1.0,1.0
OR4K15,0.0,0.0,1.0,1.0
OR4K1,0.0,0.0,1.0,1.0
OR4K5,0.0,0.0,1.0,1.0
OR4K2,0.0,0.0,1.0,1.0
OR4M1,0.0,0.0,1.0,1.0
TSPAN16,0.0,0.0,1.0,1.0
CTD-2342J14.6,0.0,0.0,1.0,1.0
OR4Q3,0.0,0.0,1.0,1.0
ELAVL3,0.0,0.0,1.0,1.0
CTC-398G3.6,0.0,0.0,1.0,1.0
OR6S1,0.0,0.0,1.0,1.0
RP11-903H12.3,0.0,0.0,1.0,1.0
AE000658.31,0.0,0.0,1.0,1.0
AE000658.22,0.0,0.0,1.0,1.0
TMEM253,0.0,0.0,1.0,1.0
RP11-998D10.4,0.0,0.0,1.0,1.0
OR5AU1,0.0,0.0,1.0,1.0
RP11-524O1.4,0.0,0.0,1.0,1.0
CTD-2369P2.8,0.0,0.0,1.0,1.0
CTD-2369P2.4,0.0,0.0,1.0,1.0
OR10G3,0.0,0.0,1.0,1.0
EDDM3A,0.0,0.0,1.0,1.0
TRAV1-1,0.0,0.0,1.0,1.0
OR10G2,0.0,0.0,1.0,1.0
TRAV1-2,0.0,0.0,1.0,1.0
CTD-2369P2.5,0.0,0.0,1.0,1.0
OR4E2,0.0,0.0,1.0,1.0
TRAV2,0.0,0.0,1.0,1.0
CTD-2369P2.12,0.0,0.0,1.0,1.0
RNASE8,0.0,0.0,1.0,1.0
RNASE7,0.0,0.0,1.0,1.0
RP11-998D10.1,0.0,0.0,1.0,1.0
AL161668.5,0.0,0.0,1.0,1.0
TPPP2,0.0,0.0,1.0,1.0
SLC39A2,0.0,0.0,1.0,1.0
RP11-84C10.4,0.0,0.0,1.0,1.0
S1PR5,0.0,0.0,1.0,1.0
RP11-84C10.2,0.0,0.0,1.0,1.0
RP11-84C10.3,0.0,0.0,1.0,1.0
RP11-219E7.4,0.0,0.0,1.0,1.0
RNASE3,0.0,0.0,1.0,1.0
RP11-219E7.2,0.0,0.0,1.0,1.0
RP11-219E7.3,0.0,0.0,1.0,1.0
RP11-219E7.1,0.0,0.0,1.0,1.0
EDDM3B,0.0,0.0,1.0,1.0
PTGER1,0.0,0.0,1.0,1.0
CLEC17A,0.0,0.0,1.0,1.0
TRAJ51,0.0,0.0,1.0,1.0
CTD-2521M24.10,0.0,0.0,1.0,1.0
CCDC70,0.0,0.0,1.0,1.0
CTD-3131K8.3,0.0,0.0,1.0,1.0
NXNL1,0.0,0.0,1.0,1.0
RP11-248G5.9,0.0,0.0,1.0,1.0
CTD-2521M24.11,0.0,0.0,1.0,1.0
RP13-444H2.1,0.0,0.0,1.0,1.0
TMEM221,0.0,0.0,1.0,1.0
CTD-3149D2.3,0.0,0.0,1.0,1.0
CTD-2521M24.8,0.0,0.0,1.0,1.0
LINC00345,0.0,0.0,1.0,1.0
RP11-78J21.4,0.0,0.0,1.0,1.0
CTD-2521M24.6,0.0,0.0,1.0,1.0
CTD-2278I10.1,0.0,0.0,1.0,1.0
ANO8,0.0,,1.0,1.0
UNC13A,0.0,0.0,1.0,1.0
SERPINE3,0.0,0.0,1.0,1.0
OR7A5,0.0,0.0,1.0,1.0
RP11-195L15.2,0.0,0.0,1.0,1.0
CTD-3137H5.1,0.0,0.0,1.0,1.0
LINC00462,0.0,0.0,1.0,1.0
CYSLTR2,0.0,0.0,1.0,1.0
MLNR,0.0,0.0,1.0,1.0
AC007192.4,0.0,0.0,1.0,1.0
AC007192.6,0.0,0.0,1.0,1.0
INSL3,0.0,0.0,1.0,1.0
RP11-457D13.4,0.0,0.0,1.0,1.0
DLEU1-AS1,0.0,0.0,1.0,1.0
DLEU7,0.0,0.0,1.0,1.0
CTD-3149D2.4,0.0,0.0,1.0,1.0
DLEU7-AS1,0.0,0.0,1.0,1.0
RNASEH2B-AS1,0.0,0.0,1.0,1.0
LINC00371,0.0,0.0,1.0,1.0
CTD-2278I10.6,0.0,0.0,1.0,1.0
AC010646.3,0.0,0.0,1.0,1.0
LECT1,0.0,0.0,1.0,1.0
DIAPH3-AS2,0.0,0.0,1.0,1.0
CTD-2528A14.1,0.0,0.0,1.0,1.0
PRR20E,0.0,0.0,1.0,1.0
RP11-95F22.1,0.0,0.0,1.0,1.0
RP11-538C21.2,0.0,0.0,1.0,1.0
LINC00374,0.0,0.0,1.0,1.0
DIAPH3-AS1,0.0,0.0,1.0,1.0
LINC00434,0.0,0.0,1.0,1.0
PCDH8,0.0,0.0,1.0,1.0
NWD1,0.0,0.0,1.0,1.0
LINC00378,0.0,0.0,1.0,1.0
LINC01442,0.0,0.0,1.0,1.0
PCDH20,0.0,0.0,1.0,1.0
RP11-310K10.1,0.0,0.0,1.0,1.0
RP11-432J3.4,0.0,0.0,1.0,1.0
PRR20D,0.0,0.0,1.0,1.0
PRR20B,0.0,0.0,1.0,1.0
PRR20C,0.0,0.0,1.0,1.0
PRR20A,0.0,0.0,1.0,1.0
RP11-415G4.1,0.0,0.0,1.0,1.0
CTD-2528A14.3,0.0,0.0,1.0,1.0
RP11-78L16.1,0.0,0.0,1.0,1.0
RP11-108H9.1,0.0,0.0,1.0,1.0
LINC00458,0.0,0.0,1.0,1.0
LINC00558,0.0,0.0,1.0,1.0
RP11-384G23.1,0.0,0.0,1.0,1.0
RP11-24H2.3,0.0,0.0,1.0,1.0
CTD-3032J10.2,0.0,0.0,1.0,1.0
CTD-3032J10.4,0.0,0.0,1.0,1.0
CTD-3032J10.3,0.0,0.0,1.0,1.0
LINC01065,0.0,0.0,1.0,1.0
OLFM4,0.0,0.0,1.0,1.0
ELL,0.0,,1.0,1.0
LINC01077,0.0,0.0,1.0,1.0
AC005387.3,0.0,0.0,1.0,1.0
LINC00390,0.0,0.0,1.0,1.0
CTC-260F20.3,0.0,0.0,1.0,1.0
ENOX1-AS2,0.0,0.0,1.0,1.0
ENOX1-AS1,0.0,0.0,1.0,1.0
RP11-168P13.1,0.0,0.0,1.0,1.0
RP11-65B7.2,0.0,0.0,1.0,1.0
LINC00284,0.0,0.0,1.0,1.0
CTB-184G21.3,0.0,0.0,1.0,1.0
NCAN,0.0,0.0,1.0,1.0
SMIM2,0.0,0.0,1.0,1.0
RP11-478K15.7,0.0,0.0,1.0,1.0
RP11-478K15.6,0.0,0.0,1.0,1.0
RP11-269C23.5,0.0,0.0,1.0,1.0
TUSC8,0.0,0.0,1.0,1.0
TM6SF2,0.0,0.0,1.0,1.0
ENOX1,0.0,0.0,1.0,1.0
LINC00400,0.0,0.0,1.0,1.0
CILP2,0.0,0.0,1.0,1.0
AC002306.1,0.0,0.0,1.0,1.0
CTC-559E9.4,0.0,0.0,1.0,1.0
LINC00428,0.0,0.0,1.0,1.0
LINC01050,0.0,0.0,1.0,1.0
FAM216B,0.0,0.0,1.0,1.0
CTC-559E9.8,0.0,0.0,1.0,1.0
AC007204.2,0.0,0.0,1.0,1.0
RP11-187A9.3,0.0,0.0,1.0,1.0
VWA8-AS1,0.0,0.0,1.0,1.0
CTC-513N18.6,0.0,0.0,1.0,1.0
CTC-513N18.7,0.0,0.0,1.0,1.0
CTD-2332E11.2,0.0,0.0,1.0,1.0
RP11-74J13.8,0.0,,1.0,1.0
CTD-2626G11.2,0.0,0.0,1.0,1.0
HAPLN4,0.0,0.0,1.0,1.0
TSC22D1-AS1,0.0,0.0,1.0,1.0
AC005387.2,0.0,0.0,1.0,1.0
LINC00444,0.0,0.0,1.0,1.0
LINC01198,0.0,0.0,1.0,1.0
RP11-189B4.7,0.0,0.0,1.0,1.0
KLHL26,0.0,0.0,1.0,1.0
HTR2A,0.0,0.0,1.0,1.0
HTR2A-AS1,0.0,0.0,1.0,1.0
RP11-279N8.1,0.0,0.0,1.0,1.0
TMEM59L,0.0,0.0,1.0,1.0
LINC00407,0.0,0.0,1.0,1.0
CRLF1,0.0,0.0,1.0,1.0
AC005253.4,0.0,0.0,1.0,1.0
RP11-90M2.5,0.0,0.0,1.0,1.0
MED4-AS1,0.0,0.0,1.0,1.0
LINC00441,0.0,0.0,1.0,1.0
RP11-305D15.8,0.0,0.0,1.0,1.0
LINC00563,0.0,0.0,1.0,1.0
CERS1,0.0,0.0,1.0,1.0
GDF1,0.0,0.0,1.0,1.0
SIAH3,0.0,0.0,1.0,1.0
AC005197.2,0.0,0.0,1.0,1.0
SPERT,0.0,0.0,1.0,1.0
LINC01055,0.0,0.0,1.0,1.0
ERICH6B,0.0,0.0,1.0,1.0
AC002985.3,0.0,0.0,1.0,1.0
SLC25A30-AS1,0.0,0.0,1.0,1.0
AC005932.1,0.0,0.0,1.0,1.0
BORCS8-MEF2B,0.0,0.0,1.0,1.0
MEF2B,0.0,0.0,1.0,1.0
KCTD4,0.0,0.0,1.0,1.0
RP11-321C24.1,0.0,0.0,1.0,1.0
LINC00330,0.0,0.0,1.0,1.0
RP11-442J21.2,0.0,0.0,1.0,1.0
CTC-429P9.1,0.0,0.0,1.0,1.0
CTC-429P9.2,0.0,0.0,1.0,1.0
LINC00358,0.0,0.0,1.0,1.0
OR10H3,0.0,0.0,1.0,1.0
LINC00440,0.0,0.0,1.0,1.0
LINC01040,0.0,0.0,1.0,1.0
LINC00353,0.0,0.0,1.0,1.0
LLNLR-249E10.1,0.0,0.0,1.0,1.0
RP11-75N6.3,0.0,0.0,1.0,1.0
LINC00559,0.0,0.0,1.0,1.0
OR10H2,0.0,0.0,1.0,1.0
AD000091.2,0.0,0.0,1.0,1.0
LINC01049,0.0,0.0,1.0,1.0
LINC00410,0.0,0.0,1.0,1.0
LINC00380,0.0,0.0,1.0,1.0
LINC00379,0.0,0.0,1.0,1.0
GPC5-AS2,0.0,0.0,1.0,1.0
CYP4F8,0.0,0.0,1.0,1.0
OR10H5,0.0,0.0,1.0,1.0
LINC01047,0.0,0.0,1.0,1.0
LINC00560,0.0,0.0,1.0,1.0
LINC00433,0.0,0.0,1.0,1.0
RP11-545P6.2,0.0,0.0,1.0,1.0
OR10H1,0.0,0.0,1.0,1.0
AC004510.3,0.0,0.0,1.0,1.0
LINC00397,0.0,0.0,1.0,1.0
AC004791.2,0.0,0.0,1.0,1.0
SLITRK5,0.0,0.0,1.0,1.0
RP11-29P20.1,0.0,0.0,1.0,1.0
MIR4500HG,0.0,0.0,1.0,1.0
CYP4F2,0.0,0.0,1.0,1.0
RP11-342C20.2,0.0,0.0,1.0,1.0
LINC00430,0.0,0.0,1.0,1.0
RP11-30L8.1,0.0,0.0,1.0,1.0
CYP4F11,0.0,0.0,1.0,1.0
GPC5-AS1,0.0,0.0,1.0,1.0
LINC00363,0.0,0.0,1.0,1.0
OR10H4,0.0,0.0,1.0,1.0
RNF113B,0.0,0.0,1.0,1.0
OXGR1,0.0,0.0,1.0,1.0
LINC00456,0.0,0.0,1.0,1.0
SLC1A6,0.0,0.0,1.0,1.0
RP11-120E13.1,0.0,0.0,1.0,1.0
OR7C2,0.0,0.0,1.0,1.0
RP11-383H17.4,0.0,0.0,1.0,1.0
RP11-261P24.2,0.0,0.0,1.0,1.0
RP11-632L2.2,0.0,0.0,1.0,1.0
FARP1-AS1,0.0,0.0,1.0,1.0
OR7A17,0.0,0.0,1.0,1.0
OR7A10,0.0,0.0,1.0,1.0
OR7C1,0.0,0.0,1.0,1.0
STK24-AS1,0.0,0.0,1.0,1.0
SLC15A1,0.0,0.0,1.0,1.0
RP11-65L19.4,0.0,0.0,1.0,1.0
HS6ST3,0.0,0.0,1.0,1.0
CCDC105,0.0,0.0,1.0,1.0
CASP14,0.0,0.0,1.0,1.0
DZIP1,0.0,0.0,1.0,1.0
OR1I1,0.0,0.0,1.0,1.0
AC003956.1,0.0,0.0,1.0,1.0
AC004257.1,0.0,0.0,1.0,1.0
LINC00557,0.0,0.0,1.0,1.0
EPHX3,0.0,0.0,1.0,1.0
LINC00391,0.0,0.0,1.0,1.0
LLNLR-246C6.1,0.0,0.0,1.0,1.0
DCT,0.0,0.0,1.0,1.0
GPC6-AS1,0.0,0.0,1.0,1.0
GPC6-AS2,0.0,0.0,1.0,1.0
CYP4F22,0.0,0.0,1.0,1.0
GPC6,0.0,0.0,1.0,1.0
SLITRK6,0.0,0.0,1.0,1.0
LINC00351,0.0,0.0,1.0,1.0
CTC-429P9.4,0.0,0.0,1.0,1.0
CTD-3222D19.11,0.0,0.0,1.0,1.0
LINC00364,0.0,0.0,1.0,1.0
LINC00550,0.0,0.0,1.0,1.0
RP11-411G9.2,0.0,0.0,1.0,1.0
LINC00383,0.0,0.0,1.0,1.0
RP11-459J23.1,0.0,0.0,1.0,1.0
KLHL1,0.0,0.0,1.0,1.0
LINC00348,0.0,0.0,1.0,1.0
LINC00347,0.0,0.0,1.0,1.0
DACH1,0.0,0.0,1.0,1.0
LINC00393,0.0,0.0,1.0,1.0
LINC00392,0.0,0.0,1.0,1.0
LINC00402,0.0,0.0,1.0,1.0
RP11-512C24.3,0.0,0.0,1.0,1.0
LINC00381,0.0,0.0,1.0,1.0
PCDH9-AS4,0.0,0.0,1.0,1.0
CTD-3222D19.10,0.0,0.0,1.0,1.0
PCDH9-AS3,0.0,0.0,1.0,1.0
PCDH9-AS2,0.0,0.0,1.0,1.0
PCDH9-AS1,0.0,0.0,1.0,1.0
LINC01052,0.0,0.0,1.0,1.0
LINC00355,0.0,0.0,1.0,1.0
RP11-394A14.4,0.0,0.0,1.0,1.0
RP11-394A14.2,0.0,0.0,1.0,1.0
RP11-473M10.3,0.0,0.0,1.0,1.0
LINC00395,0.0,0.0,1.0,1.0
LINC00376,0.0,0.0,1.0,1.0
RP11-527N12.2,0.0,0.0,1.0,1.0
LINC00448,0.0,0.0,1.0,1.0
LINC00459,0.0,0.0,1.0,1.0
LINC01074,0.0,0.0,1.0,1.0
LINC01075,0.0,0.0,1.0,1.0
RP11-285E18.2,0.0,0.0,1.0,1.0
LINC01078,0.0,0.0,1.0,1.0
LINC00375,0.0,0.0,1.0,1.0
LINC00382,0.0,0.0,1.0,1.0
LINC00331,0.0,0.0,1.0,1.0
CIB3,0.0,0.0,1.0,1.0
CTD-2231E14.5,0.0,0.0,1.0,1.0
NDFIP2-AS1,0.0,0.0,1.0,1.0
LINC01068,0.0,0.0,1.0,1.0
LINC01038,0.0,0.0,1.0,1.0
LINC01080,0.0,0.0,1.0,1.0
CTD-3222D19.2,0.0,0.0,1.0,1.0
CTD-2231E14.4,0.0,0.0,1.0,1.0
LINC00377,0.0,0.0,1.0,1.0
LINC00564,0.0,0.0,1.0,1.0
RP11-452B18.2,0.0,0.0,1.0,1.0
SLITRK1,0.0,0.0,1.0,1.0
LINC00333,0.0,0.0,1.0,1.0
RP11-52L5.6,0.0,0.0,1.0,1.0
RP11-203P2.2,0.0,0.0,1.0,1.0
LINC00446,0.0,0.0,1.0,1.0
LINC01069,0.0,0.0,1.0,1.0
RP11-318G21.4,0.0,0.0,1.0,1.0
EDNRB-AS1,0.0,0.0,1.0,1.0
SCEL-AS1,0.0,0.0,1.0,1.0
SCEL,0.0,0.0,1.0,1.0
MYCBP2-AS1,0.0,0.0,1.0,1.0
CTD-2013N17.4,0.0,0.0,1.0,1.0
AC001226.7,0.0,0.0,1.0,1.0
IRG1,0.0,0.0,1.0,1.0
LINC01034,0.0,0.0,1.0,1.0
LINC00561,0.0,0.0,1.0,1.0
LMO7DN,0.0,0.0,1.0,1.0
CALR3,0.0,0.0,1.0,1.0
RP11-182M20.2,0.0,0.0,1.0,1.0
TRAJ52,0.0,0.0,1.0,1.0
TRAJ50,0.0,0.0,1.0,1.0
RP6-114E22.1,0.0,0.0,1.0,1.0
COL20A1,0.0,0.0,1.0,1.0
RP11-261N11.8,0.0,0.0,1.0,1.0
RP11-368P15.3,0.0,0.0,1.0,1.0
RP11-547D23.1,0.0,0.0,1.0,1.0
AL163953.2,0.0,0.0,1.0,1.0
CHRNA4,0.0,0.0,1.0,1.0
AL162759.1,0.0,0.0,1.0,1.0
RP11-794A8.1,0.0,0.0,1.0,1.0
RP11-358D14.3,0.0,0.0,1.0,1.0
RP5-963E22.6,0.0,0.0,1.0,1.0
RP5-963E22.4,0.0,0.0,1.0,1.0
RP5-963E22.5,0.0,0.0,1.0,1.0
HAR1A,0.0,0.0,1.0,1.0
DLGAP5,0.0,0.0,1.0,1.0
RP11-698F20.3,0.0,0.0,1.0,1.0
RP11-589M4.3,0.0,0.0,1.0,1.0
RP11-358D14.2,0.0,0.0,1.0,1.0
CTB-31O20.8,0.0,0.0,1.0,1.0
RP4-583P15.16,0.0,0.0,1.0,1.0
RP11-463J10.4,0.0,0.0,1.0,1.0
RP13-152O15.5,0.0,0.0,1.0,1.0
RP11-1033H12.1,0.0,0.0,1.0,1.0
ABHD16B,0.0,0.0,1.0,1.0
RP4-583P15.14,0.0,0.0,1.0,1.0
LIME1,0.0,0.0,1.0,1.0
RP4-583P15.15,0.0,0.0,1.0,1.0
EEF1A2,0.0,0.0,1.0,1.0
ZGPAT,0.0,0.0,1.0,1.0
TNFRSF6B,0.0,0.0,1.0,1.0
RTEL1-TNFRSF6B,0.0,0.0,1.0,1.0
RP4-697K14.15,0.0,0.0,1.0,1.0
SRMS,0.0,0.0,1.0,1.0
RP4-697K14.3,0.0,0.0,1.0,1.0
RP11-665C16.6,0.0,0.0,1.0,1.0
HAR1B,0.0,0.0,1.0,1.0
LINC01056,0.0,0.0,1.0,1.0
RP11-932A10.1,0.0,0.0,1.0,1.0
OTX2,0.0,0.0,1.0,1.0
OTX2-AS1,0.0,0.0,1.0,1.0
RP11-1085N6.5,0.0,0.0,1.0,1.0
RP11-108M12.3,0.0,0.0,1.0,1.0
RP11-93B14.10,0.0,0.0,1.0,1.0
RP11-93B14.9,0.0,0.0,1.0,1.0
RP11-93B14.6,0.0,0.0,1.0,1.0
LINC00029,0.0,0.0,1.0,1.0
SLC35F4,0.0,0.0,1.0,1.0
RP13-30A9.2,0.0,0.0,1.0,1.0
RP13-30A9.1,0.0,0.0,1.0,1.0
RP11-409I10.2,0.0,0.0,1.0,1.0
WI2-87327B8.1,0.0,0.0,1.0,1.0
MIR1-1HG,0.0,0.0,1.0,1.0
RP11-1085N6.4,0.0,0.0,1.0,1.0
RP11-1085N6.3,0.0,0.0,1.0,1.0
RP11-1085N6.2,0.0,0.0,1.0,1.0
RP11-624J12.1,0.0,0.0,1.0,1.0
SLCO4A1-AS1,0.0,0.0,1.0,1.0
RP11-930O11.1,0.0,0.0,1.0,1.0
LINC00686,0.0,0.0,1.0,1.0
RP11-930O11.2,0.0,0.0,1.0,1.0
NTSR1,0.0,0.0,1.0,1.0
RP11-93B14.4,0.0,0.0,1.0,1.0
RP11-813I20.2,0.0,0.0,1.0,1.0
LINC00659,0.0,0.0,1.0,1.0
OGFR-AS1,0.0,0.0,1.0,1.0
TBPL2,0.0,0.0,1.0,1.0
BHLHE23,0.0,0.0,1.0,1.0
RP11-305P22.9,0.0,0.0,1.0,1.0
RP11-665C16.5,0.0,0.0,1.0,1.0
RP11-463J10.3,0.0,0.0,1.0,1.0
RP11-463J10.2,0.0,0.0,1.0,1.0
RP11-280K24.1,0.0,0.0,1.0,1.0
LLNLR-307A6.1,0.0,0.0,1.0,1.0
LINC00871,0.0,0.0,1.0,1.0
APC2,0.0,0.0,1.0,1.0
MDGA2,0.0,0.0,1.0,1.0
LINC00648,0.0,0.0,1.0,1.0
CTB-25B13.5,0.0,,1.0,1.0
RP11-2G1.1,0.0,0.0,1.0,1.0
RP11-816J8.1,0.0,0.0,1.0,1.0
LLNLR-284B4.1,0.0,0.0,1.0,1.0
AC004623.2,0.0,0.0,1.0,1.0
AC005330.2,0.0,0.0,1.0,1.0
EFNA2,0.0,0.0,1.0,1.0
CIRBP-AS1,0.0,0.0,1.0,1.0
AC004221.2,0.0,0.0,1.0,1.0
RP11-831F12.2,0.0,0.0,1.0,1.0
RP11-369C8.1,0.0,0.0,1.0,1.0
RP11-945F5.1,0.0,0.0,1.0,1.0
RP11-454K7.1,0.0,0.0,1.0,1.0
RP11-454K7.3,0.0,0.0,1.0,1.0
ADAMTSL5,0.0,0.0,1.0,1.0
CTB-25B13.9,0.0,0.0,1.0,1.0
PLK5,0.0,0.0,1.0,1.0
AC005943.2,0.0,0.0,1.0,1.0
CTD-3028N15.1,0.0,0.0,1.0,1.0
CTD-3028N15.3,0.0,0.0,1.0,1.0
AC005256.1,0.0,0.0,1.0,1.0
RP11-857B24.5,0.0,0.0,1.0,1.0
ONECUT3,0.0,0.0,1.0,1.0
ATP8B3,0.0,0.0,1.0,1.0
RP11-857B24.1,0.0,0.0,1.0,1.0
CTB-31O20.3,0.0,0.0,1.0,1.0
CTB-31O20.6,0.0,0.0,1.0,1.0
CBARP,0.0,0.0,1.0,1.0
GRIN3B,0.0,0.0,1.0,1.0
NPBWR2,0.0,0.0,1.0,1.0
RP11-218E20.5,0.0,0.0,1.0,1.0
RP11-286O18.1,0.0,0.0,1.0,1.0
OR4F17,0.0,0.0,1.0,1.0
RP11-218E20.2,0.0,0.0,1.0,1.0
FAM138F,0.0,0.0,1.0,1.0
AC008993.3,0.0,0.0,1.0,1.0
ABHD12B,0.0,0.0,1.0,1.0
RP11-218E20.3,0.0,0.0,1.0,1.0
AC005391.2,0.0,0.0,1.0,1.0
TRIM9,0.0,0.0,1.0,1.0
RP11-1140I5.1,0.0,0.0,1.0,1.0
LINC00266-1,0.0,0.0,1.0,1.0
MYT1,0.0,0.0,1.0,1.0
RP11-255G12.2,0.0,0.0,1.0,1.0
RP11-255G12.3,0.0,0.0,1.0,1.0
AC092192.1,0.0,0.0,1.0,1.0
CTD-3113P16.5,0.0,0.0,1.0,1.0
THEG,0.0,0.0,1.0,1.0
AC010641.1,0.0,0.0,1.0,1.0
RP11-406H23.2,0.0,0.0,1.0,1.0
AC009005.2,0.0,0.0,1.0,1.0
RP11-247L20.3,0.0,0.0,1.0,1.0
HCN2,0.0,0.0,1.0,1.0
AC004449.6,0.0,0.0,1.0,1.0
AC004156.3,0.0,0.0,1.0,1.0
PRSS57,0.0,0.0,1.0,1.0
MISP,0.0,0.0,1.0,1.0
PLPPR3,0.0,0.0,1.0,1.0
AZU1,0.0,0.0,1.0,1.0
PRTN3,0.0,0.0,1.0,1.0
ELANE,0.0,0.0,1.0,1.0
KISS1R,0.0,0.0,1.0,1.0
C20orf166-AS1,0.0,0.0,1.0,1.0
RP13-379O24.2,0.0,0.0,1.0,1.0
RP13-379O24.3,0.0,0.0,1.0,1.0
CBLN4,0.0,0.0,1.0,1.0
RP11-380D15.3,0.0,0.0,1.0,1.0
FUT8-AS1,0.0,0.0,1.0,1.0
CTD-2014B16.3,0.0,0.0,1.0,1.0
RP11-783L4.1,0.0,0.0,1.0,1.0
RP11-862P13.1,0.0,0.0,1.0,1.0
MC3R,0.0,0.0,1.0,1.0
RP5-837G17.1,0.0,0.0,1.0,1.0
CTD-2325P2.3,0.0,0.0,1.0,1.0
LINC01441,0.0,0.0,1.0,1.0
LINC01440,0.0,0.0,1.0,1.0
RP11-1012A1.4,0.0,0.0,1.0,1.0
AL133335.1,0.0,0.0,1.0,1.0
RDH12,0.0,0.0,1.0,1.0
CTD-2566J3.1,0.0,0.0,1.0,1.0
CTD-2509G16.5,0.0,0.0,1.0,1.0
CASS4,0.0,0.0,1.0,1.0
CHURC1-FNTB,0.0,0.0,1.0,1.0
AL135745.1,0.0,0.0,1.0,1.0
GCNT7,0.0,0.0,1.0,1.0
RP11-973N13.3,0.0,0.0,1.0,1.0
RP11-973N13.4,0.0,0.0,1.0,1.0
ZBTB25,0.0,,1.0,1.0
RP5-843L14.1,0.0,0.0,1.0,1.0
CTD-2555O16.2,0.0,0.0,1.0,1.0
TFAP2C,0.0,0.0,1.0,1.0
CTD-2555O16.1,0.0,0.0,1.0,1.0
RP5-897D18.1,0.0,0.0,1.0,1.0
RP11-560A15.4,0.0,0.0,1.0,1.0
CTD-2302E22.2,0.0,0.0,1.0,1.0
RP11-560A15.3,0.0,0.0,1.0,1.0
